student_id,age,gender,education_level,avg_sleep_hours,screen_time_hours,social_media_hours,study_hours_per_day,exercise_hours_per_week,caffeine_drinks_per_day,stress_level,anxiety_score,gpa,uses_sleep_app,feels_burned_out
2510,23,Female,Undergraduate,7.2,4.4,2.6,3.4,4.4,1,5,4,3.16,FALSE,FALSE
2511,19,Male,High School,7.6,6,3.2,4.9,3.5,4,7,7,3.57,FALSE,TRUE
2512,14,Male,High School,6.5,6.2,4,6,2.6,2,9,7,2.25,FALSE,TRUE
2513,22,Female,Undergraduate,8.1,3.8,3.7,0.7,7.3,2,6,6,3.24,FALSE,FALSE
2514,19,Female,High School,7.2,6.5,3.9,2.9,1.1,1,8,7,3.25,FALSE,TRUE
2515,19,Male,Undergraduate,6.9,6.5,4.4,3.3,3.8,1,7,7,3.07,FALSE,TRUE
2516,20,Female,Graduate,7.2,6.6,4.3,3.4,0.9,0,8,6,3.66,TRUE,TRUE
2517,20,Male,High School,5.8,9.2,6.2,6.6,4,3,9,9,3.03,TRUE,TRUE
2518,18,Female,Graduate,7.5,5.1,4.3,0.4,4.2,2,7,9,3.05,TRUE,TRUE
2519,19,Female,Undergraduate,8.1,2.8,0.9,3.2,3.2,2,7,6,3.93,TRUE,TRUE
2520,18,Female,Undergraduate,8.1,6.5,3.8,4,0,1,6,6,3.4,FALSE,FALSE
2521,16,Female,High School,6.6,8.7,3.7,3.2,3.7,0,8,10,3.31,TRUE,TRUE
2522,21,Male,Undergraduate,10.8,2.3,1.4,3.4,8.2,1,3,3,3.91,FALSE,FALSE
2523,19,Male,Undergraduate,6.5,6.2,3.3,3.5,0,0,10,10,3.18,FALSE,TRUE
2524,19,Male,Graduate,7.7,6.5,4.1,3.8,3.4,1,8,8,3.55,FALSE,TRUE
2525,23,Non-binary,Undergraduate,6.5,5,3.5,3.6,7.7,5,5,3,3.72,FALSE,FALSE
2526,18,Male,Undergraduate,7.7,2.9,0.8,2,1.3,2,7,7,3.06,TRUE,TRUE
2527,24,Female,Undergraduate,6.9,10.2,6,3,1.6,1,10,9,2.77,FALSE,TRUE
2528,20,Female,High School,8.1,6,2.9,3.7,7.1,2,7,8,3.46,TRUE,TRUE
2529,21,Female,Undergraduate,7.9,4.5,1.9,2,2.9,0,8,8,3.06,TRUE,TRUE
2530,14,Female,Undergraduate,5.9,9,5.7,2.8,4.8,3,7,7,2.91,TRUE,TRUE
2531,24,Male,High School,8.9,3.5,1.7,0.5,3.3,2,7,9,3.14,TRUE,TRUE
2532,19,Female,High School,8.8,4.9,2.6,3.4,4.1,3,4,3,4,FALSE,FALSE
2533,28,Female,High School,7.6,3,0.8,2.2,9.2,2,7,9,3.41,FALSE,TRUE
2534,14,Female,Undergraduate,8,4.1,1.7,4.1,0,2,8,6,3.4,FALSE,TRUE
2535,23,Male,Graduate,8.4,4.7,2.7,2.4,4.5,1,3,1,3.62,FALSE,FALSE
2536,24,Male,Undergraduate,7.1,7.3,4.6,5.4,9,1,7,6,2.93,TRUE,TRUE
2537,21,Female,Undergraduate,6.5,8.5,2.7,3.4,3.8,1,8,9,3.5,FALSE,TRUE
2538,20,Male,Graduate,6.7,8.6,2.4,4.1,5.6,3,10,10,2.71,FALSE,TRUE
2539,20,Prefer not to say,Graduate,7,5.7,1.8,2.7,5.4,3,7,8,3.62,FALSE,TRUE
2540,18,Male,Undergraduate,4.8,8.9,5.6,3.9,4,3,8,10,2.16,FALSE,TRUE
2541,21,Female,Undergraduate,7.5,3.7,2.3,4,7.6,3,5,7,3.05,TRUE,FALSE
2542,19,Female,Undergraduate,7.1,9.6,7.4,1.6,2.6,3,8,6,3.02,TRUE,TRUE
2543,17,Female,Undergraduate,6.5,6.3,4.4,1.4,1,1,8,9,2.93,FALSE,TRUE
2544,17,Male,High School,7.1,8.5,6.2,0.8,0,1,7,9,3.66,FALSE,TRUE
2545,16,Female,Undergraduate,7.5,7.3,4.3,4.4,1.2,1,8,7,3.7,FALSE,TRUE
2546,15,Female,Graduate,9.2,6.7,2,2.1,5.7,1,8,8,3.6,FALSE,TRUE
2547,22,Female,Undergraduate,6.7,8.6,4.6,3.8,4,2,9,10,2.74,FALSE,TRUE
2548,16,Female,Undergraduate,8.6,5.5,3.4,3.3,6.4,1,6,6,3.62,FALSE,FALSE
2549,15,Female,Undergraduate,7,8.6,5.7,2.3,6,2,8,10,3.13,TRUE,TRUE
2550,15,Female,Undergraduate,6.1,5.9,2.2,1.8,0.6,1,9,10,3.14,FALSE,TRUE
2551,16,Female,Undergraduate,4.8,13.1,6.8,3.7,3.6,1,10,10,1.97,FALSE,TRUE
2552,20,Female,Undergraduate,8.2,3.8,3.5,2.7,5.7,1,7,7,4,FALSE,TRUE
2553,20,Male,Undergraduate,8.5,7.6,2.7,1.7,6.3,5,6,5,3.58,FALSE,FALSE
2554,20,Female,Undergraduate,7.7,7.2,4.6,2.4,2.5,2,6,5,3.45,FALSE,FALSE
2555,26,Female,Undergraduate,6.6,8.5,4.7,0.8,4.2,2,9,8,2.72,FALSE,TRUE
2556,22,Male,High School,8.1,4.7,4.5,5,7.2,2,4,3,3.28,FALSE,FALSE
2557,19,Male,Graduate,7.1,5.6,3.3,4,2.4,2,7,6,3.31,TRUE,TRUE
2558,18,Male,High School,7.9,4.3,2.1,4.2,3.4,2,7,5,3.18,TRUE,TRUE
2559,19,Male,Undergraduate,6.2,7.4,3.8,3.8,1.7,2,9,10,2.81,FALSE,TRUE
2560,14,Female,Undergraduate,6.6,9.5,6,5.1,1.7,1,8,7,2.96,TRUE,TRUE
2561,16,Female,High School,8.1,6.3,4.8,3.2,2.4,2,8,10,3.08,FALSE,TRUE
2562,20,Male,Undergraduate,8.1,8.3,4,2.1,0.8,3,10,10,3.27,FALSE,TRUE
2563,19,Female,High School,7.7,12.9,7.2,2.2,2.3,1,8,8,3.16,FALSE,TRUE
2564,17,Male,Undergraduate,9.2,6.5,4.7,4.3,2.3,2,7,8,3.28,FALSE,TRUE
2565,23,Female,High School,8,1.3,0.9,1.4,2.4,1,6,5,3.18,FALSE,FALSE
2566,14,Female,Undergraduate,8.9,7,3.7,4.7,2.6,2,9,7,3.75,FALSE,TRUE
2567,18,Female,Undergraduate,7.4,8.9,6,2.7,1.9,2,8,6,3.04,FALSE,TRUE
2568,18,Male,Graduate,8.8,4.3,3.8,4.5,4,1,4,3,2.82,TRUE,FALSE
2569,24,Male,High School,8.8,5,2,3.3,6.9,1,6,7,3.33,FALSE,FALSE
2570,26,Female,Undergraduate,7.2,4.4,2.7,2.4,0.6,4,6,6,3.36,FALSE,FALSE
2571,17,Male,Undergraduate,7.8,7.7,4.9,5.2,0.8,1,9,8,3.33,FALSE,TRUE
2572,22,Male,High School,6.4,5,1.9,3.2,0.2,5,8,8,3.27,TRUE,TRUE
2573,22,Female,High School,5.9,10,6.2,1.6,5.3,1,8,8,2.54,FALSE,TRUE
2574,20,Male,Undergraduate,6,8.4,4,1.8,5.2,0,9,10,3.35,FALSE,TRUE
2575,14,Male,High School,7.4,10.8,6.9,3.5,1.4,0,9,10,2.39,TRUE,TRUE
2576,16,Male,Graduate,7.9,7.5,5,1.9,6.5,3,7,8,3.3,FALSE,TRUE
2577,21,Female,Undergraduate,6.6,8.6,6.3,2.8,6.2,0,8,10,2.72,TRUE,TRUE
2578,21,Non-binary,High School,6.9,8.3,2.5,3.2,3.7,0,8,8,3.72,FALSE,TRUE
2579,16,Male,High School,8.6,4.9,4.3,2.7,0,2,8,10,3.7,FALSE,TRUE
2580,17,Female,Undergraduate,7.4,8.5,4.3,5.8,2.2,1,6,5,3.63,TRUE,FALSE
2581,15,Female,Undergraduate,7.6,8.3,4.4,4.6,3.7,3,7,9,3.2,FALSE,TRUE
2582,22,Male,Undergraduate,6.6,4.4,1.4,1.8,2.4,0,8,6,3.35,TRUE,TRUE
2583,19,Male,Undergraduate,8.1,2.2,0.6,3.7,5.3,1,6,6,3.49,FALSE,FALSE
2584,14,Male,Undergraduate,6.7,6.6,4.3,4.9,1.3,0,9,9,2.91,FALSE,TRUE
2585,27,Male,Undergraduate,6.2,7,2.1,2.1,3.1,3,9,10,2.88,FALSE,TRUE
2586,22,Male,High School,7.6,4.2,1.8,1.3,1.5,0,6,6,4,FALSE,FALSE
2587,15,Female,Undergraduate,7.4,7.5,3.5,4.3,0.4,1,8,7,3.39,FALSE,TRUE
2588,15,Male,Graduate,5.9,7.1,3.8,2.8,1.2,1,9,10,2.68,FALSE,TRUE
2589,16,Female,High School,6,7.4,1.6,2.4,4.1,0,9,10,3.28,FALSE,TRUE
2590,14,Female,Undergraduate,8.7,4.9,2,4,0.5,1,6,6,3.52,FALSE,FALSE
2591,21,Female,High School,7.1,7.2,3.3,3,6.7,2,6,7,3.43,TRUE,FALSE
2592,14,Male,Undergraduate,6.4,7.8,3.8,3.8,5.1,3,10,8,2.75,TRUE,TRUE
2593,25,Male,High School,7.1,9.3,5,5.8,1.9,2,8,6,3.41,FALSE,TRUE
2594,22,Female,Undergraduate,8,2.9,0.9,5.3,2.7,2,6,8,3.61,TRUE,FALSE
2595,24,Female,Undergraduate,5.8,13.6,9,4.9,5.2,0,8,9,2.98,FALSE,TRUE
2596,21,Female,Undergraduate,6.2,9.6,6.2,5.3,0,0,9,7,2.72,FALSE,TRUE
2597,20,Male,Undergraduate,7.3,7.2,3.9,4.8,0,2,7,9,2.87,FALSE,TRUE
2598,20,Female,Undergraduate,7.7,7.5,4.7,4.4,2,0,7,9,3.01,FALSE,TRUE
2599,23,Male,Undergraduate,8.5,3,3.6,3.3,0.6,0,6,4,3.6,FALSE,FALSE
2600,15,Female,High School,7.6,5.9,4.7,2.8,1.7,2,7,7,2.87,FALSE,TRUE
2601,19,Male,Undergraduate,7.8,8.6,4.2,4.3,0,0,7,6,3.2,FALSE,TRUE
2602,17,Male,Undergraduate,6.6,5.8,4.7,1.3,0,0,8,8,2.97,FALSE,TRUE
2603,20,Male,Undergraduate,6.7,5.2,2.9,2.6,4.3,3,7,6,3.37,TRUE,TRUE
2604,16,Male,Undergraduate,8.9,6.5,3.9,2.8,5.3,0,7,8,3.12,FALSE,TRUE
2605,20,Male,High School,7,7.2,4.3,4.4,0.1,1,9,7,3.11,TRUE,TRUE
2606,22,Female,Graduate,9,5.2,2.3,3,5.4,1,6,8,3.66,FALSE,FALSE
2607,21,Male,High School,6.5,6.9,6,4.5,5.6,1,7,7,2.81,FALSE,TRUE
2608,21,Female,Undergraduate,6.4,7.4,4.4,3.1,2.6,1,9,10,3.31,FALSE,TRUE
2609,18,Male,High School,8.2,4.8,4.8,0.5,0.3,2,9,9,3.16,TRUE,TRUE
2610,15,Male,High School,7.4,4.3,2.6,4.4,4.2,2,6,8,3.28,FALSE,FALSE
2611,22,Female,Undergraduate,7.1,6.8,1.5,2.4,2.9,3,9,10,3.36,FALSE,TRUE
2612,24,Male,Undergraduate,7.1,6.6,2.7,1.4,3.8,0,7,9,3.5,TRUE,TRUE
2613,15,Female,Undergraduate,6.1,5.1,2.2,4.2,3.8,1,8,9,3.23,FALSE,TRUE
2614,20,Prefer not to say,Undergraduate,7,7,2.8,0.4,5.9,2,8,9,3.51,FALSE,TRUE
2615,14,Male,Undergraduate,6.8,7.7,4.2,3.2,3.4,4,7,8,3.25,FALSE,TRUE
2616,20,Female,High School,8,4.7,2,3.4,1,2,6,4,3.87,FALSE,FALSE
2617,20,Female,Undergraduate,6.7,5.9,2.3,4.5,7.5,4,7,5,2.95,FALSE,TRUE
2618,15,Male,High School,7.3,6.8,3.6,1,4.3,0,7,5,3.27,FALSE,TRUE
2619,24,Male,High School,7,9.3,6.1,3.8,0,0,7,6,2.95,TRUE,TRUE
2620,20,Male,Undergraduate,6.6,7.2,4.1,4.8,7.5,1,5,3,3.35,FALSE,FALSE
2621,23,Male,Undergraduate,7.1,7.8,3.7,2.3,3.7,1,9,9,3.57,FALSE,TRUE
2622,28,Female,Undergraduate,8.7,4.5,2.5,2.4,3.4,2,6,6,3.36,FALSE,FALSE
2623,18,Male,High School,5.7,10.4,6.5,4.3,0.9,1,10,10,2.76,FALSE,TRUE
2624,17,Male,High School,7.5,4.3,2.2,3.9,1.8,0,6,4,3.08,TRUE,FALSE
2625,23,Male,Undergraduate,8.3,8,2.4,2.4,4.3,4,6,4,4,TRUE,FALSE
2626,19,Male,High School,8.3,6.7,2.6,3.6,0,0,7,9,3.42,TRUE,TRUE
2627,14,Female,Undergraduate,8.2,5.6,2.3,4.8,4.4,0,5,4,3.51,FALSE,FALSE
2628,16,Male,Undergraduate,8.7,5.4,2.5,1.6,4.2,1,6,6,3.91,FALSE,FALSE
2629,22,Female,Graduate,7.8,7.7,4.5,2.8,0.3,0,8,6,3.16,FALSE,TRUE
2630,22,Female,High School,8.7,4.5,3.1,5.7,3.8,0,8,9,3.6,FALSE,TRUE
2631,21,Male,Undergraduate,7.6,5.8,1.1,2.4,3.3,0,7,9,3.54,FALSE,TRUE
2632,21,Prefer not to say,Undergraduate,8,3.7,0.3,2.8,2.9,0,5,5,3.82,FALSE,FALSE
2633,16,Male,Undergraduate,7.6,5.8,4.9,4.7,3.4,4,7,7,3.97,TRUE,TRUE
2634,17,Female,High School,6,7.8,4.4,1,2.7,3,8,7,3.05,TRUE,TRUE
2635,21,Male,Undergraduate,8,6.7,4,2.6,4,1,6,8,3.55,TRUE,FALSE
2636,21,Male,High School,7.2,3.9,2.2,4.1,3,2,9,9,2.67,FALSE,TRUE
2637,22,Female,Undergraduate,7.8,6.4,5,1.8,7.3,2,7,5,2.72,FALSE,TRUE
2638,20,Prefer not to say,Undergraduate,5.8,11.3,5.6,3.7,0.3,2,9,9,2.79,TRUE,TRUE
2639,17,Female,Graduate,8.2,3.5,0.2,2.5,0,0,9,9,3.14,TRUE,TRUE
2640,17,Non-binary,Undergraduate,6.7,7,2.1,1.1,0,0,8,9,2.96,FALSE,TRUE
2641,22,Female,Undergraduate,5.7,8.7,4.2,0.9,0,3,10,10,2.6,FALSE,TRUE
2642,24,Male,High School,7.9,3.7,1.6,0.5,3,4,8,9,3.9,TRUE,TRUE
2643,15,Female,High School,7.5,5.4,1.9,3.6,1.5,4,6,8,3.61,FALSE,FALSE
2644,25,Female,Undergraduate,6.5,9,4.7,3.2,5.6,3,9,10,3.28,FALSE,TRUE
2645,19,Male,Undergraduate,8.3,4.5,1.6,1.8,3.6,1,5,5,4,FALSE,FALSE
2646,22,Non-binary,Undergraduate,7.5,7.9,4.3,3.9,2.6,2,8,8,2.96,FALSE,TRUE
2647,18,Female,Graduate,6.7,8.1,3.9,3.3,4.1,3,7,8,3.63,TRUE,TRUE
2648,20,Male,Undergraduate,8.2,4.8,4.5,4.2,2.2,0,8,7,2.75,FALSE,TRUE
2649,20,Male,High School,7.5,6.5,3.2,3.9,5.4,2,7,7,3.69,FALSE,TRUE
2650,17,Female,Undergraduate,5.8,11.5,6.8,3.9,0,2,9,10,2.64,TRUE,TRUE
2651,24,Female,Undergraduate,6.3,5.3,2.1,5,1.4,0,9,8,3.06,FALSE,TRUE
2652,19,Male,Undergraduate,7.5,9.5,5.2,3.5,3.2,0,8,10,3.49,FALSE,TRUE
2653,22,Male,High School,8.3,8,2.4,3.4,4,0,7,7,3.53,FALSE,TRUE
2654,18,Female,High School,8.1,6.7,5.4,3.4,4.5,1,6,8,3.46,FALSE,FALSE
2655,23,Female,Undergraduate,7,7.1,1.8,4.9,6.7,1,7,8,3.1,FALSE,TRUE
2656,19,Female,Undergraduate,5.6,8.7,4.4,5.7,4,3,9,10,2.97,TRUE,TRUE
2657,20,Female,Undergraduate,7.5,5.1,2.9,2,5.4,0,5,6,3.47,FALSE,FALSE
2658,16,Female,Undergraduate,7.8,6.4,0.6,3.1,9.4,1,6,5,3.48,TRUE,FALSE
2659,17,Female,Graduate,8.5,1.3,0.6,6.4,6.4,2,4,4,3.87,TRUE,FALSE
2660,18,Male,High School,6.6,11.1,6.6,2.6,3.9,2,8,7,2.75,FALSE,TRUE
2661,17,Female,Undergraduate,7.7,6.2,4.2,0.1,0.5,1,7,9,3.54,FALSE,TRUE
2662,18,Male,High School,7.8,8,5.3,1.4,6.9,5,6,5,3.46,FALSE,FALSE
2663,24,Prefer not to say,High School,6.3,8.1,4.6,2.3,7.4,1,6,6,3.12,FALSE,FALSE
2664,17,Female,Graduate,8.2,7,3,1.4,5.6,1,5,7,3.28,FALSE,FALSE
2665,20,Female,Undergraduate,7.3,5.4,5.3,4.5,8.6,1,7,6,3.1,TRUE,TRUE
2666,20,Male,Undergraduate,7.7,3.9,1.7,4.7,3.6,2,7,8,3.24,FALSE,TRUE
2667,20,Female,Undergraduate,8.2,3.4,3.4,2,4.1,2,6,5,3.84,TRUE,FALSE
2668,21,Male,Undergraduate,8.7,4.6,2.7,3.2,6.1,0,5,4,3.59,FALSE,FALSE
2669,21,Male,Graduate,7.6,7.4,4.2,1.1,4,0,7,8,3.49,TRUE,TRUE
2670,14,Male,Undergraduate,5.9,8.3,5.6,4.3,10.1,2,5,5,3.2,FALSE,FALSE
2671,19,Male,Undergraduate,6.9,5.8,3.7,4.2,8.6,1,6,7,3.15,FALSE,FALSE
2672,20,Male,High School,9.6,6.7,3.3,1.6,3.7,0,5,6,4,FALSE,FALSE
2673,19,Male,High School,8.1,6.4,1.7,4.7,0.4,1,7,7,2.97,FALSE,TRUE
2674,21,Female,Undergraduate,8.1,4.8,3.8,2.5,5.4,1,5,3,3.66,TRUE,FALSE
2675,21,Female,Undergraduate,6.4,7.9,3.8,2.6,4.9,1,10,9,3,FALSE,TRUE
2676,19,Male,Undergraduate,7.3,8.4,4.4,2.1,5.3,2,10,10,3.14,FALSE,TRUE
2677,23,Female,Undergraduate,8.1,1,0,2.5,3.9,2,5,5,3.64,FALSE,FALSE
2678,19,Female,Undergraduate,7.2,9.2,3.7,1.4,4.3,4,8,8,2.51,FALSE,TRUE
2679,26,Male,High School,8.4,5,2.6,0.9,1.9,1,5,3,3.61,TRUE,FALSE
2680,15,Female,High School,7.4,8.8,4,3.9,5.7,1,7,9,3.32,FALSE,TRUE
2681,20,Male,High School,9,7.3,4.5,4.8,0,2,9,8,3.54,TRUE,TRUE
2682,26,Male,Undergraduate,7.6,7,3.7,2.3,4.2,2,7,7,3.29,TRUE,TRUE
2683,21,Female,Undergraduate,7.1,5.7,5.2,3.4,6.4,2,4,2,3.12,TRUE,FALSE
2684,29,Female,High School,6.9,3.6,1.6,1.4,1.4,1,7,6,3.59,FALSE,TRUE
2685,22,Male,High School,9.6,3.4,2.3,1.7,5.6,2,5,3,3.52,FALSE,FALSE
2686,19,Male,Undergraduate,8.4,2.1,3.5,3.5,3.3,1,4,6,3.66,FALSE,FALSE
2687,20,Female,Undergraduate,7.3,6.8,3.2,1.9,0.4,2,10,10,2.85,FALSE,TRUE
2688,24,Female,High School,6.1,5.9,1.3,4.1,0,1,7,6,3.39,FALSE,TRUE
2689,17,Male,High School,6.5,8.6,4.5,2.1,0,2,10,10,3.06,FALSE,TRUE
2690,17,Male,High School,6.8,7.2,3.9,5.4,3.8,1,7,8,3.11,FALSE,TRUE
2691,19,Female,Graduate,8.8,6.6,4.3,5.1,8.1,2,7,7,3.85,FALSE,TRUE
2692,20,Female,Undergraduate,7.8,4.9,4.3,5.7,1.6,2,6,7,3.71,FALSE,FALSE
2693,15,Female,High School,7,7.9,4.1,4.1,0,3,8,6,3.25,FALSE,TRUE
2694,18,Female,High School,7.7,4.2,2.5,1,6.4,1,7,7,3.16,FALSE,TRUE
2695,16,Male,Undergraduate,8.3,6.2,1.2,3.8,0.9,1,8,10,3.67,FALSE,TRUE
2696,17,Male,Graduate,4.8,9.8,6,3.6,0,0,10,10,2.7,FALSE,TRUE
2697,18,Male,Undergraduate,6.8,7.5,4.4,2.8,2.6,1,9,7,2.83,FALSE,TRUE
2698,14,Male,High School,8.2,3.7,0.9,2.5,7.6,0,4,3,4,FALSE,FALSE
2699,24,Male,High School,8.1,5.7,6.4,2.7,2.1,1,5,7,3.34,FALSE,FALSE
2700,25,Female,Undergraduate,8,4.3,2.6,1.7,0,4,9,7,3.34,FALSE,TRUE
2701,23,Female,Undergraduate,7.7,7.8,4.1,3,8.1,2,6,5,3.56,TRUE,FALSE
2702,16,Female,High School,7.2,6.8,3.1,1.9,3.7,4,7,8,3.15,FALSE,TRUE
2703,25,Male,Undergraduate,6.7,9.1,6.2,1.4,5.9,3,8,7,2.86,FALSE,TRUE
2704,15,Female,Graduate,6.7,9.7,5.2,2.2,1.6,3,8,7,3.61,FALSE,TRUE
2705,21,Female,Undergraduate,9.1,4.8,3.1,2.4,2.5,0,7,5,3.66,FALSE,TRUE
2706,23,Male,Graduate,7.1,7.7,3.9,3.1,2.4,1,7,6,3.21,TRUE,TRUE
2707,21,Female,Undergraduate,8.3,4.6,2.5,4.1,0,1,5,7,3.13,FALSE,FALSE
2708,18,Male,High School,7.9,8.3,4.5,0.2,4.5,2,7,7,2.84,TRUE,TRUE
2709,18,Female,Graduate,7.7,7.6,4.1,4.6,2.9,1,6,4,3.51,FALSE,FALSE
2710,17,Female,High School,6.8,7.2,4.2,6.3,2.8,1,8,9,3.04,TRUE,TRUE
2711,15,Male,Undergraduate,6.9,5.9,2.5,6.4,4.2,3,7,6,3.4,FALSE,TRUE
2712,15,Male,Undergraduate,7.6,6.5,5,1.5,4.8,2,7,9,3.23,TRUE,TRUE
2713,21,Female,Undergraduate,9.8,2.8,1.7,2.8,4.4,3,6,6,3.93,FALSE,FALSE
2714,17,Female,Undergraduate,7.8,8.9,5.9,2.4,2.4,1,8,7,3.25,TRUE,TRUE
2715,22,Female,Undergraduate,7.3,1.7,1.5,3.2,1,3,5,5,4,FALSE,FALSE
2716,14,Female,Undergraduate,7.9,9.5,3.8,6.5,5.8,0,8,8,3.29,FALSE,TRUE
2717,24,Male,Undergraduate,8.7,3.7,4,2.3,0,4,7,6,3.24,FALSE,TRUE
2718,21,Male,Undergraduate,5.7,8.9,5.2,1.4,4,1,7,6,2.93,TRUE,TRUE
2719,21,Female,High School,6.7,5.6,2,4.7,3.9,3,6,6,3.34,FALSE,FALSE
2720,19,Non-binary,High School,7.1,6.3,5,3.9,0.7,0,10,10,2.69,FALSE,TRUE
2721,23,Male,High School,7,5.8,1.5,2.9,2,1,9,8,3.17,TRUE,TRUE
2722,22,Female,Undergraduate,9.6,4.3,4,3.5,5.5,0,5,7,3.72,FALSE,FALSE
2723,19,Male,Undergraduate,8.8,4.6,2.4,5.8,1.2,0,5,6,3.59,TRUE,FALSE
2724,19,Male,High School,6.3,11.1,7,3.3,4.4,2,9,8,2.84,FALSE,TRUE
2725,17,Female,Undergraduate,9.1,3.9,2.6,3,0.7,4,6,5,2.86,FALSE,FALSE
2726,17,Female,Undergraduate,9,7.7,2.9,1.7,2.8,3,7,8,3.52,TRUE,TRUE
2727,18,Female,Undergraduate,7.7,5,2,3.4,2.1,1,5,4,3.32,TRUE,FALSE
2728,22,Female,High School,5.9,8.5,4.8,2.1,4.6,5,6,4,3.4,FALSE,FALSE
2729,16,Female,Undergraduate,8.5,6.6,3.8,2.5,2.4,2,5,6,3.35,FALSE,FALSE
2730,21,Male,Undergraduate,7.7,8,4.7,3.5,4.2,2,9,10,3.43,FALSE,TRUE
2731,18,Male,Graduate,7.3,7.5,5.2,3.9,0,2,10,9,2.66,TRUE,TRUE
2732,16,Male,Graduate,7.4,4.8,1.1,3.2,4,2,7,6,2.87,FALSE,TRUE
2733,21,Female,High School,8.1,5.6,4.3,5.7,3,0,6,8,3.36,FALSE,FALSE
2734,18,Female,Undergraduate,6.6,6.1,2.8,3.7,0.6,1,8,10,3.38,FALSE,TRUE
2735,17,Male,Undergraduate,8.2,5.5,3,2.4,1.3,1,9,10,3.24,FALSE,TRUE
2736,20,Male,Undergraduate,6.7,4.4,3.9,4.4,3.2,3,8,6,3.7,FALSE,TRUE
2737,17,Male,Undergraduate,5.8,9.2,4.5,4.8,1.5,2,9,7,2.62,FALSE,TRUE
2738,21,Female,Undergraduate,7.8,7.6,5.5,2.3,1.2,1,10,9,3.19,TRUE,TRUE
2739,17,Female,High School,5.9,5.7,2,4.6,7.3,0,5,6,3.69,FALSE,FALSE
2740,17,Female,Undergraduate,8.5,4.2,3.4,2.9,3.6,1,7,8,3.59,TRUE,TRUE
2741,16,Female,High School,7.9,6.1,3.5,3.3,6.3,1,5,5,3.24,TRUE,FALSE
2742,21,Male,High School,7.3,3.3,1.7,2,1.8,0,7,7,3.46,TRUE,TRUE
2743,14,Female,Undergraduate,7.5,7.5,4.1,0,3,2,7,6,3.33,FALSE,TRUE
2744,21,Male,Graduate,7.4,5.5,2.5,4.6,0.4,1,7,9,3.05,TRUE,TRUE
2745,21,Female,Undergraduate,7.3,5.4,1.3,2.2,7,0,5,5,3.19,FALSE,FALSE
2746,17,Male,Undergraduate,6.4,9.1,7,3.5,1.4,3,10,10,2.94,FALSE,TRUE
2747,15,Male,High School,6.7,5.3,3.5,3.7,4.8,0,5,3,3.56,TRUE,FALSE
2748,15,Male,Undergraduate,7,10.1,4.6,4.4,3.4,1,9,10,2.96,FALSE,TRUE
2749,20,Male,Undergraduate,7.6,4.3,3.4,1.8,7.9,3,5,4,3.62,FALSE,FALSE
2750,20,Male,Undergraduate,6.7,4.4,1.6,2.4,5.6,0,6,8,3.68,TRUE,FALSE
2751,19,Male,Undergraduate,7.7,5.8,2.7,3.7,3.4,1,7,6,4,FALSE,TRUE
2752,23,Female,High School,8.3,6.5,3.5,4.5,2.3,2,7,6,3.63,FALSE,TRUE
2753,16,Female,Undergraduate,6,4.7,4.5,4.1,6.6,1,8,6,3.12,FALSE,TRUE
2754,20,Female,Graduate,6.8,9.9,4.6,1.8,0,0,7,7,2.85,TRUE,TRUE
2755,17,Female,Graduate,7.8,7.3,4.1,4,2.4,2,6,5,3.14,TRUE,FALSE
2756,18,Female,High School,7.3,4.4,2.3,2.7,5.6,4,6,5,3.06,FALSE,FALSE
2757,19,Male,Undergraduate,7.1,5.4,3.8,4.3,2.2,1,6,5,3.35,FALSE,FALSE
2758,14,Male,Undergraduate,8.1,7.2,4.2,3.7,2.5,3,7,6,3.13,TRUE,TRUE
2759,14,Female,Graduate,7.2,6,1.4,2.2,6.2,0,7,9,3.79,FALSE,TRUE
2760,21,Female,High School,8.7,4.6,1.8,5.3,9.5,2,4,6,3.84,FALSE,FALSE
2761,20,Female,Undergraduate,5.8,8.7,5.2,3.9,2.6,1,10,8,3.38,FALSE,TRUE
2762,18,Female,Graduate,5.4,10.5,6.7,3.9,0.6,1,9,10,2.68,TRUE,TRUE
2763,18,Male,Undergraduate,8.4,6.4,4.3,3.3,3.5,2,7,7,3.29,TRUE,TRUE
2764,14,Male,Undergraduate,6.8,7.4,3.8,3.7,4.2,0,7,6,3.36,TRUE,TRUE
2765,20,Female,High School,7.2,9.2,5.4,2.9,3.2,2,9,10,3.15,TRUE,TRUE
2766,17,Male,High School,6.7,4.9,2.5,6,2,3,8,9,2.17,TRUE,TRUE
2767,17,Female,Graduate,6.8,10.4,5.3,2.7,3.9,2,7,8,2.61,FALSE,TRUE
2768,16,Female,High School,7.7,3.9,3.5,2.9,2.3,6,8,7,3.3,FALSE,TRUE
2769,19,Male,Graduate,6.9,7.5,5,2.9,0.7,1,7,7,2.96,FALSE,TRUE
2770,18,Female,Undergraduate,6.6,4.9,2.4,5.5,2.8,2,8,8,2.77,TRUE,TRUE
2771,15,Female,Undergraduate,8.8,3.9,3.7,2.9,4.2,2,5,4,3.63,TRUE,FALSE
2772,25,Male,Undergraduate,7.1,5.1,2.7,4.8,6.3,1,6,4,3.45,FALSE,FALSE
2773,20,Female,Undergraduate,7,5.6,2,3,7.2,0,6,4,3.35,TRUE,FALSE
